transaction_id,account_id,merchant_id,amount,transaction_date,transaction_type,is_fraud
42266,3364,12,18.45,2024-11-02,payment,0
42267,5727,8,33.83,2024-10-28,withdrawal,0
42268,4641,96,284.61,2023-02-11,withdrawal,0
42269,5867,90,45.63,2023-11-22,transfer,0
42270,3113,40,144.62,2023-09-04,withdrawal,0
42271,1126,2,219.65,2023-11-14,payment,0
42272,7240,43,195.78,2024-01-04,transfer,0
42273,6082,27,13.09,2023-11-18,payment,0
42274,4569,53,8.54,2024-11-28,payment,0
42275,3956,1,27.53,2024-10-06,payment,0
42276,5007,36,474.18,2024-01-04,payment,0
42277,1557,36,68.16,2023-05-19,withdrawal,0
42278,2739,98,25.95,2024-04-05,withdrawal,0
42279,5925,95,29.19,2023-12-11,transfer,0
42280,5229,37,57.44,2024-06-04,transfer,0
42281,7358,60,105.87,2024-07-07,payment,0
42282,4704,79,47.85,2024-03-13,transfer,0
42283,1382,84,84.03,2023-10-31,payment,0
42284,1804,85,162.63,2024-04-19,payment,0
42285,2187,22,476.89,2023-11-01,payment,0
42286,2725,33,8.13,2023-09-08,payment,0
42287,5811,65,29.49,2024-06-27,transfer,0
42288,2246,9,116.01,2024-07-26,payment,0
42289,6116,9,156.94,2024-09-13,payment,0
42290,3894,88,39.23,2023-05-22,payment,0
42291,1689,10,9.08,2023-03-28,payment,0
42292,3394,53,192.72,2023-07-18,withdrawal,0
42293,1903,53,127.45,2024-10-02,payment,0
42294,5062,70,32.61,2024-08-10,payment,0
42295,1302,71,19.29,2024-02-20,withdrawal,0
42296,6861,55,102.64,2024-12-11,payment,0
42297,4971,91,12.52,2024-11-13,withdrawal,0
42298,831,87,267.3,2024-04-24,payment,0
42299,1678,65,457.31,2024-08-03,payment,0
42300,5588,87,116.46,2023-12-06,transfer,0
42301,6911,61,19.19,2023-09-15,payment,0
42302,2781,43,27.92,2024-02-24,withdrawal,0
42303,699,92,27.92,2023-03-04,payment,0
42304,6679,17,352.06,2024-03-13,payment,0
42305,303,67,286.83,2023-03-29,withdrawal,0
42306,6676,77,170.5,2023-11-10,withdrawal,0
42307,5861,6,154.17,2024-03-18,payment,0
42308,4208,88,251.58,2024-04-18,withdrawal,0
42309,7003,9,13.0,2023-09-03,payment,0
42310,7118,4,296.93,2024-06-08,payment,0
42311,4936,70,40.59,2023-08-05,withdrawal,0
42312,1029,11,33.39,2024-07-14,payment,0
42313,558,56,198.36,2024-08-12,withdrawal,0
42314,3685,55,38.91,2024-07-04,payment,0
42315,7294,94,53.88,2023-10-21,withdrawal,0
42316,223,12,52.67,2023-07-23,transfer,0
42317,4025,87,161.64,2023-04-04,transfer,0
42318,1058,41,18.09,2024-10-04,withdrawal,0
42319,3434,85,28.88,2024-06-07,payment,0
42320,354,82,11.17,2023-11-23,withdrawal,0
42321,5084,56,86.03,2023-11-01,payment,0
42322,2923,39,166.15,2024-08-11,payment,0
42323,3738,37,95.81,2023-03-29,payment,0
42324,1847,2,12.56,2023-07-08,withdrawal,0
42325,5391,26,85.49,2023-08-03,payment,0
42326,7148,78,10.48,2023-07-28,transfer,0
42327,5814,23,56.03,2023-10-03,withdrawal,0
42328,4104,37,112.69,2024-08-02,withdrawal,0
42329,1005,8,70.58,2023-10-06,payment,0
42330,847,58,96.27,2023-05-03,payment,0
42331,1147,30,13.61,2024-03-27,withdrawal,0
42332,7259,88,48.4,2024-11-06,payment,0
42333,919,1,43.97,2023-09-11,payment,0
42334,3245,43,211.79,2024-01-27,withdrawal,0
42335,1854,50,40.37,2023-01-26,payment,0
42336,89,48,14.34,2024-05-11,payment,0
42337,7300,18,30.4,2023-12-05,payment,0
42338,911,72,21.8,2024-04-24,payment,0
42339,5045,81,54.91,2024-11-25,withdrawal,0
42340,4213,20,49.89,2024-07-18,payment,0
42341,660,36,44.74,2024-07-18,withdrawal,0
42342,4990,7,10.46,2023-04-01,payment,0
42343,7342,19,18.24,2024-07-23,payment,0
42344,6863,36,24.67,2023-10-04,transfer,0
42345,6373,60,98.44,2024-12-13,payment,0
42346,3301,59,404.58,2023-05-19,withdrawal,0
42347,1404,22,172.43,2023-09-25,payment,0
42348,6624,19,186.91,2023-01-23,payment,0
42349,1860,16,47.94,2024-11-22,payment,0
42350,387,50,178.72,2024-11-07,withdrawal,0
42351,2486,7,12.16,2023-02-17,payment,0
42352,6205,52,137.12,2024-01-28,transfer,0
42353,500,18,160.61,2023-09-27,payment,0
42354,6719,51,354.11,2024-09-01,withdrawal,0
42355,6619,45,395.89,2023-03-14,withdrawal,0
42356,64,88,41.78,2024-04-23,payment,0
42357,3700,4,28.4,2023-06-18,payment,0
42358,3290,4,77.17,2024-09-13,payment,0
42359,429,99,154.49,2024-07-17,transfer,0
42360,5291,21,474.12,2024-03-15,transfer,1
42361,4583,4,69.59,2024-04-02,payment,0
42362,4876,31,328.49,2024-01-21,payment,0
42363,5103,99,194.68,2023-11-15,payment,0
42364,3011,93,31.42,2024-06-01,withdrawal,0
42365,1987,58,244.34,2023-04-05,withdrawal,0
42366,973,92,156.46,2023-03-28,withdrawal,0
42367,1670,11,194.57,2023-07-02,payment,0
42368,6770,55,185.65,2024-01-29,payment,0
42369,5893,17,173.65,2023-08-09,withdrawal,0
42370,2928,81,45.8,2023-01-04,payment,0
42371,2903,1,31.25,2023-05-24,payment,0
42372,2613,39,45.65,2023-04-03,payment,0
42373,7391,97,95.83,2024-04-08,withdrawal,0
42374,1757,45,5.24,2024-04-10,withdrawal,0
42375,190,65,80.44,2024-11-20,payment,0
42376,5991,39,49.46,2023-10-09,payment,0
42377,3969,13,8.29,2024-09-03,withdrawal,0
42378,3505,44,6.55,2024-03-15,payment,0
42379,6722,57,205.49,2023-03-09,payment,0
42380,5470,10,5.3,2023-12-06,payment,0
42381,4864,22,45.71,2023-07-29,payment,0
42382,1380,69,39.6,2023-04-23,payment,0
42383,2961,20,152.34,2024-08-12,payment,0
42384,3784,46,323.49,2023-10-01,payment,0
42385,1872,22,63.82,2023-02-24,payment,0
42386,2760,98,98.56,2023-01-28,withdrawal,0
42387,6144,90,16.51,2024-01-05,payment,0
42388,4993,16,230.68,2023-09-14,payment,0
42389,2461,42,16.1,2024-03-11,payment,0
42390,275,55,125.48,2024-04-10,payment,0
42391,2218,73,108.73,2024-09-09,payment,0
42392,5358,44,109.99,2023-04-09,payment,0
42393,6519,94,117.12,2024-07-28,payment,0
42394,2177,37,40.47,2023-02-04,payment,0
42395,2810,53,45.43,2023-09-20,withdrawal,0
42396,856,40,26.57,2024-02-29,withdrawal,0
42397,2889,1,46.38,2024-08-22,withdrawal,0
42398,746,20,99.64,2023-05-29,withdrawal,0
42399,2439,56,130.4,2024-06-26,withdrawal,0
42400,4768,43,25.32,2024-01-29,payment,0
42401,3367,2,144.75,2024-09-26,withdrawal,0
42402,3995,67,153.69,2023-04-06,payment,0
42403,4249,56,148.91,2024-06-23,payment,0
42404,6463,58,11.21,2024-10-06,payment,0
42405,1081,57,63.59,2023-11-10,withdrawal,0
42406,465,17,83.5,2024-05-08,withdrawal,0
42407,3507,83,170.15,2024-09-04,payment,0
42408,4007,50,382.35,2023-04-11,payment,0
42409,6993,80,381.91,2023-08-13,payment,0
42410,4929,21,28.43,2024-04-09,payment,0
42411,6589,48,28.86,2023-08-01,withdrawal,0
42412,5687,69,27.05,2024-05-02,payment,0
42413,1682,41,57.52,2024-02-28,payment,0
42414,5829,85,169.71,2023-10-06,withdrawal,0
42415,2528,71,399.42,2024-09-04,payment,0
42416,3302,7,150.64,2024-10-26,payment,0
42417,4256,22,14.68,2023-12-29,withdrawal,0
42418,4789,36,42.03,2024-05-25,payment,0
42419,628,98,41.67,2023-09-06,payment,0
42420,4906,64,131.03,2023-09-04,transfer,0
42421,3870,40,64.17,2023-10-18,withdrawal,0
42422,5649,12,33.14,2023-08-15,payment,0
42423,6563,72,49.71,2024-08-14,withdrawal,0
42424,887,25,71.13,2023-10-29,payment,0
42425,2073,7,108.33,2024-05-02,transfer,0
42426,2402,75,175.64,2024-10-26,withdrawal,0
42427,3435,92,124.41,2024-07-31,payment,1
42428,2560,48,186.04,2023-02-05,withdrawal,0
42429,5298,46,10.42,2024-05-25,withdrawal,0
42430,7003,83,25.05,2023-05-07,withdrawal,0
42431,2907,61,10.28,2024-11-20,payment,0
42432,6234,53,183.68,2023-03-29,withdrawal,1
42433,7401,73,27.16,2024-02-04,payment,0
42434,5382,71,20.44,2023-09-03,payment,0
42435,5595,65,9.74,2023-10-22,withdrawal,0
42436,4455,40,141.75,2024-04-23,transfer,0
42437,5610,85,15.68,2024-01-06,payment,0
42438,893,63,7.24,2023-10-25,payment,0
42439,5476,24,143.43,2024-08-29,withdrawal,0
42440,5821,90,35.33,2024-04-06,payment,0
42441,5,68,158.03,2024-07-02,withdrawal,0
42442,2890,51,68.83,2024-02-29,withdrawal,0
42443,6240,41,19.73,2023-11-08,payment,0
42444,1630,25,41.09,2024-09-24,transfer,0
42445,2614,63,6.36,2023-01-06,payment,0
42446,5828,72,40.3,2024-12-01,payment,0
42447,4831,19,320.29,2024-07-03,payment,0
42448,3726,35,67.6,2023-05-07,payment,0
42449,6287,85,8.71,2023-09-14,withdrawal,0
42450,6068,10,20.84,2023-11-20,payment,0
42451,4787,43,16.29,2023-03-08,payment,1
42452,2936,69,83.05,2024-01-23,payment,0
42453,2192,8,46.34,2023-12-23,payment,0
42454,1593,89,32.06,2023-03-30,payment,0
42455,5237,67,181.37,2024-07-25,payment,0
42456,6557,68,91.06,2024-01-29,withdrawal,0
42457,3941,93,350.08,2023-06-01,payment,0
42458,606,63,158.47,2024-06-04,withdrawal,0
42459,5312,62,118.23,2024-02-12,withdrawal,0
42460,3569,53,76.85,2024-06-13,payment,0
42461,1955,48,114.08,2024-04-15,payment,0
42462,3768,43,98.23,2023-07-28,payment,0
42463,2467,21,39.9,2023-10-17,payment,0
42464,627,41,326.35,2023-03-06,payment,0
42465,1167,47,16.63,2023-02-18,payment,0
42466,3133,50,35.46,2024-02-08,payment,0
42467,3748,47,25.7,2024-02-12,payment,0
42468,4797,86,21.99,2024-04-16,payment,0
42469,2570,46,20.38,2023-03-13,payment,0
42470,3801,47,5.67,2024-10-22,payment,0
42471,3121,9,302.84,2024-10-08,payment,0
42472,7374,6,193.09,2023-05-06,withdrawal,0
42473,4174,43,43.45,2024-03-22,payment,0
42474,2406,89,23.22,2024-06-11,payment,0
42475,587,39,24.0,2023-09-04,payment,1
42476,482,71,368.57,2023-10-25,payment,0
42477,3531,47,217.13,2023-12-19,payment,0
42478,4697,19,16.32,2024-04-10,payment,0
42479,3862,17,31.21,2023-06-10,payment,0
42480,5943,100,18.24,2024-06-20,payment,0
42481,5226,65,83.62,2023-12-30,transfer,0
42482,1366,98,18.92,2023-06-27,payment,0
42483,4013,67,47.16,2024-06-30,payment,0
42484,3704,28,24.88,2023-01-09,withdrawal,0
42485,1982,62,49.49,2023-12-04,payment,0
42486,2156,39,282.43,2023-02-11,payment,0
42487,3652,55,24.28,2024-03-03,withdrawal,0
42488,453,83,55.31,2024-11-12,withdrawal,0
42489,5559,3,34.75,2023-07-25,withdrawal,0
42490,7463,89,348.66,2024-05-03,payment,0
42491,2507,59,5.19,2023-07-13,withdrawal,0
42492,4514,60,25.42,2023-10-06,payment,0
42493,2849,95,35.22,2023-09-04,payment,0
42494,6945,43,190.49,2023-06-07,payment,0
42495,3874,74,9.15,2024-10-07,withdrawal,0
42496,163,29,171.09,2024-04-12,withdrawal,0
42497,5801,55,34.86,2023-02-27,payment,0
42498,5623,54,10.76,2023-12-24,withdrawal,0
42499,2561,22,21.73,2024-04-30,withdrawal,0
42500,3624,94,70.82,2023-02-03,payment,0
42501,1086,2,23.59,2023-11-23,withdrawal,0
42502,5516,34,36.51,2023-07-06,payment,0
42503,991,15,18.0,2024-08-20,payment,0
42504,5314,42,27.91,2024-04-05,transfer,1
42505,4879,89,129.05,2024-08-20,transfer,1
42506,4775,75,7.78,2023-05-30,transfer,0
42507,4557,38,48.65,2023-05-02,withdrawal,0
42508,2434,37,84.3,2023-01-25,payment,0
42509,6283,71,122.81,2023-08-26,payment,0
42510,7389,90,94.99,2023-07-07,payment,0
42511,3073,50,17.65,2023-01-27,withdrawal,0
42512,5046,56,161.9,2024-11-02,payment,0
42513,738,64,168.23,2024-11-01,withdrawal,0
42514,199,45,25.31,2023-01-10,withdrawal,0
42515,2279,83,225.91,2023-03-02,payment,0
42516,7472,36,13.11,2023-10-16,payment,0
42517,2815,97,39.74,2023-10-22,transfer,0
42518,908,94,392.06,2023-07-25,payment,0
42519,6954,42,128.04,2024-12-08,payment,0
42520,2376,96,8.01,2023-03-02,payment,0
42521,4473,57,36.09,2023-11-19,withdrawal,0
42522,3702,66,131.71,2023-07-09,payment,0
42523,235,14,5.78,2024-12-13,withdrawal,0
42524,1698,13,38.92,2023-04-05,payment,0
42525,2510,24,44.47,2024-10-07,payment,0
42526,1541,40,112.61,2024-01-12,payment,0
42527,6527,70,362.33,2023-02-15,payment,0
42528,2548,36,74.56,2024-02-08,payment,1
42529,3127,6,42.59,2024-11-08,payment,0
42530,275,86,15.69,2024-11-13,payment,0
42531,7384,60,442.43,2023-04-14,payment,0
42532,3924,10,27.18,2023-05-08,withdrawal,0
42533,3653,22,228.59,2024-11-22,withdrawal,0
42534,3342,24,41.38,2023-06-03,withdrawal,0
42535,2060,14,124.1,2023-12-05,payment,0
42536,3049,65,133.53,2023-12-11,withdrawal,0
42537,6226,66,46.26,2024-05-07,payment,0
42538,103,9,48.0,2023-04-10,payment,0
42539,2209,58,33.94,2023-10-26,payment,0
42540,4102,89,362.2,2023-03-09,payment,0
42541,6507,77,366.85,2023-05-24,payment,0
42542,3445,85,499.42,2023-05-14,withdrawal,0
42543,2499,77,11.53,2024-09-02,payment,0
42544,2028,19,51.3,2023-11-25,payment,0
42545,1156,81,91.54,2024-09-18,payment,0
42546,1452,50,10.41,2023-07-29,withdrawal,0
42547,1760,20,33.98,2024-03-17,payment,0
42548,112,99,16.88,2024-05-02,withdrawal,0
42549,1722,7,133.67,2024-01-17,payment,0
42550,5037,11,14.38,2024-11-21,withdrawal,0
42551,5826,16,59.36,2024-06-18,payment,0
42552,3860,100,31.98,2024-09-17,withdrawal,0
42553,6638,91,141.03,2023-08-07,payment,0
42554,3694,16,30.74,2024-03-05,payment,0
42555,6108,65,58.18,2023-07-27,payment,0
42556,2111,32,368.12,2023-09-11,payment,0
42557,4385,54,25.33,2023-09-22,payment,0
42558,7233,81,104.38,2023-09-17,withdrawal,0
42559,3256,11,43.6,2024-01-10,withdrawal,0
42560,4265,20,22.25,2024-12-07,transfer,0
42561,5250,83,164.72,2023-08-08,withdrawal,0
42562,2393,17,136.33,2023-05-04,payment,0
42563,4793,9,27.96,2024-12-18,withdrawal,0
42564,7307,5,494.79,2024-11-14,payment,0
42565,467,2,89.56,2023-09-14,withdrawal,0
42566,5098,66,210.87,2024-09-17,payment,1
42567,4696,33,14.11,2023-05-22,payment,0
42568,2041,44,179.88,2024-05-20,withdrawal,0
42569,329,94,110.08,2023-05-04,withdrawal,0
42570,2609,16,19.83,2024-04-28,payment,0
42571,119,30,25.27,2024-02-25,payment,0
42572,979,57,31.65,2024-08-02,payment,0
42573,6881,86,115.73,2023-03-30,withdrawal,0
42574,2673,24,116.26,2024-12-23,transfer,0
42575,1688,23,48.93,2023-08-20,withdrawal,0
42576,1832,11,35.46,2023-01-10,payment,0
42577,1272,68,101.17,2024-11-28,payment,0
42578,3781,8,31.11,2023-11-29,transfer,0
42579,4570,67,344.39,2024-11-29,payment,0
42580,1137,77,19.65,2023-10-11,withdrawal,0
42581,4551,38,14.68,2023-03-23,payment,0
42582,2844,87,15.08,2023-04-05,transfer,0
42583,895,74,168.4,2024-12-20,transfer,0
42584,2852,65,15.8,2024-10-04,withdrawal,0
42585,3824,45,35.57,2024-08-24,transfer,0
42586,1817,25,47.55,2023-02-19,withdrawal,0
42587,2039,67,168.91,2024-03-16,withdrawal,0
42588,2369,7,13.43,2023-10-19,transfer,0
42589,7103,32,32.45,2024-02-21,payment,0
42590,1059,16,148.38,2024-10-17,payment,0
42591,1267,16,18.8,2023-02-01,payment,0
42592,1572,46,9.94,2023-10-16,payment,0
42593,6212,55,28.38,2023-12-15,transfer,0
42594,2109,75,355.81,2024-05-14,payment,0
42595,5194,37,47.81,2024-04-07,payment,0
42596,1805,70,423.42,2024-09-22,payment,0
42597,1080,81,158.11,2023-02-15,payment,0
42598,7438,68,36.33,2024-05-07,withdrawal,0
42599,6299,95,17.1,2023-01-07,payment,0
42600,1260,67,442.69,2023-03-13,withdrawal,1
42601,4648,5,110.88,2024-12-04,payment,0
42602,5971,25,135.03,2024-10-24,payment,0
42603,3149,35,27.57,2024-05-08,payment,0
42604,6594,80,124.19,2024-09-28,payment,0
42605,569,93,129.66,2024-02-11,payment,0
42606,1956,2,27.56,2023-02-27,transfer,0
42607,1055,54,387.06,2023-05-30,transfer,0
42608,7022,14,14.86,2024-07-20,payment,0
42609,5952,71,295.35,2023-08-31,withdrawal,0
42610,6915,97,28.67,2024-10-05,payment,0
42611,1169,74,17.95,2023-10-12,payment,0
42612,1329,74,10.98,2023-12-21,withdrawal,0
42613,3733,69,43.32,2023-03-30,payment,0
42614,475,15,35.54,2024-05-06,withdrawal,0
42615,5189,42,422.5,2023-04-23,payment,0
42616,955,45,82.07,2023-09-25,payment,0
42617,5417,37,14.35,2023-04-23,payment,0
42618,2542,37,172.9,2024-09-02,withdrawal,0
42619,4391,55,15.26,2023-10-12,transfer,0
42620,7443,11,284.89,2023-07-23,payment,0
42621,5699,29,343.35,2023-05-18,payment,0
42622,6980,8,37.64,2024-05-03,transfer,0
42623,5443,25,232.75,2024-09-01,payment,0
42624,6953,88,38.58,2024-01-19,withdrawal,0
42625,1822,74,54.66,2023-09-19,payment,1
42626,4723,80,18.99,2024-06-05,withdrawal,0
42627,2816,69,12.9,2024-10-18,payment,0
42628,7244,93,90.89,2024-07-31,payment,0
42629,4239,15,30.84,2023-06-04,payment,0
42630,1566,50,22.78,2024-04-25,withdrawal,0
42631,1535,85,34.26,2023-08-27,payment,0
42632,54,84,112.34,2024-12-04,payment,0
42633,3178,83,80.63,2024-01-25,payment,0
42634,6490,12,47.13,2024-02-24,payment,0
42635,3897,63,123.86,2023-03-24,payment,0
42636,1419,5,158.51,2024-10-21,payment,0
42637,655,22,72.45,2023-07-19,payment,0
42638,7385,34,31.48,2024-04-16,transfer,0
42639,6529,42,60.39,2023-03-07,payment,0
42640,1168,83,53.02,2024-08-19,payment,0
42641,6201,28,403.15,2024-07-06,payment,0
42642,4288,15,18.97,2024-07-15,payment,0
42643,1498,47,19.81,2024-09-28,transfer,0
42644,449,48,209.12,2023-05-07,payment,0
42645,1411,58,86.51,2024-04-06,transfer,0
42646,2186,52,123.85,2023-09-17,payment,0
42647,2384,42,24.25,2024-10-14,payment,0
42648,113,77,283.44,2024-10-28,withdrawal,0
42649,6574,17,17.11,2023-04-14,payment,0
42650,3688,54,140.01,2023-03-08,transfer,0
42651,2644,20,31.4,2024-01-26,withdrawal,0
42652,6547,94,16.39,2024-05-06,payment,0
42653,5776,78,5.46,2024-11-07,payment,0
42654,4488,94,47.48,2024-03-30,payment,1
42655,5412,59,35.6,2023-03-04,payment,0
42656,5647,20,18.75,2024-07-12,withdrawal,0
42657,789,4,192.38,2023-09-14,withdrawal,0
42658,3109,11,47.52,2023-08-08,transfer,0
42659,4452,98,13.91,2023-06-04,withdrawal,0
42660,226,83,84.44,2024-03-14,transfer,0
42661,3488,81,179.55,2023-05-18,payment,0
42662,6388,87,67.97,2024-09-14,payment,0
42663,4034,19,462.1,2023-06-07,payment,0
42664,67,27,23.43,2024-10-06,withdrawal,0
42665,4121,37,24.17,2024-05-13,payment,0
42666,186,77,162.15,2023-12-06,withdrawal,0
42667,2559,18,190.42,2024-04-08,payment,0
42668,6909,52,150.02,2024-10-12,payment,0
42669,5373,77,162.04,2024-03-16,payment,0
42670,4660,9,5.06,2023-05-06,payment,0
42671,2164,79,155.02,2023-05-21,payment,0
42672,6337,57,43.05,2024-12-17,withdrawal,0
42673,7231,84,119.92,2024-08-03,payment,0
42674,6298,44,156.99,2024-06-30,withdrawal,0
42675,265,1,15.88,2023-08-14,withdrawal,0
42676,6913,85,18.0,2023-07-14,payment,0
42677,1501,50,421.74,2023-03-31,withdrawal,0
42678,4521,86,26.57,2023-03-29,withdrawal,1
42679,2399,83,178.71,2023-01-30,payment,0
42680,471,37,145.1,2023-08-09,withdrawal,0
42681,4775,24,12.76,2024-07-27,payment,0
42682,1450,15,287.11,2024-02-03,withdrawal,0
42683,1043,58,133.9,2024-08-20,payment,0
42684,1413,84,7.31,2024-09-22,payment,0
42685,1867,46,355.19,2024-06-04,payment,0
42686,616,23,28.7,2023-09-22,payment,0
42687,2344,50,11.8,2023-11-29,withdrawal,0
42688,2513,40,347.54,2024-05-20,payment,0
42689,1167,69,92.84,2024-08-25,payment,0
42690,5205,11,10.22,2023-03-21,payment,0
42691,2759,44,61.18,2023-09-02,payment,0
42692,6576,15,213.78,2023-11-04,payment,0
42693,1512,32,37.78,2024-06-17,withdrawal,0
42694,4741,12,49.41,2023-10-11,withdrawal,0
42695,6084,26,122.33,2023-05-04,transfer,0
42696,4320,38,24.02,2023-01-15,transfer,0
42697,228,19,293.21,2024-10-13,payment,0
42698,4156,29,8.14,2024-10-15,payment,0
42699,4340,71,301.01,2024-08-10,payment,0
42700,7408,46,10.19,2023-01-18,payment,0
42701,1169,52,158.09,2024-03-23,payment,0
42702,4296,77,32.48,2024-05-10,transfer,0
42703,7180,57,23.84,2024-08-24,withdrawal,0
42704,264,13,32.25,2023-03-20,payment,0
42705,4929,54,92.21,2024-09-04,payment,0
42706,7167,9,140.36,2024-08-28,payment,0
42707,6069,12,158.12,2023-07-21,payment,0
42708,2448,16,133.72,2024-04-08,payment,0
42709,6882,36,43.58,2023-08-20,payment,0
42710,1029,57,28.73,2024-02-22,withdrawal,0
42711,6642,85,32.8,2024-07-23,payment,0
42712,1257,1,194.99,2023-08-14,withdrawal,0
42713,5932,89,35.33,2023-04-12,payment,0
42714,5405,88,83.81,2024-01-22,withdrawal,0
42715,6793,52,293.87,2024-09-22,transfer,0
42716,1305,40,121.06,2024-04-18,payment,0
42717,3163,47,14.98,2024-06-02,withdrawal,0
42718,3770,80,120.37,2024-03-24,payment,0
42719,5614,67,37.55,2024-12-24,payment,0
42720,3135,48,463.76,2023-01-11,withdrawal,0
42721,6580,82,174.25,2024-06-20,payment,0
42722,2265,48,19.69,2024-07-21,payment,0
42723,4698,84,105.56,2023-12-19,payment,0
42724,2119,45,160.63,2024-12-21,payment,0
42725,1756,68,29.19,2024-02-28,payment,0
42726,4332,17,9.08,2024-07-12,payment,0
42727,2204,62,80.89,2024-01-17,payment,0
42728,6786,72,497.57,2023-10-12,payment,0
42729,4850,61,110.54,2023-01-05,payment,0
42730,6262,56,6.48,2024-03-20,payment,0
42731,4919,48,23.86,2024-11-14,withdrawal,0
42732,6235,26,118.8,2024-02-07,payment,0
42733,2194,94,25.88,2023-10-31,payment,0
42734,967,50,212.45,2024-07-08,payment,0
42735,98,78,42.53,2024-12-20,payment,0
42736,180,44,45.81,2024-02-17,payment,0
42737,166,90,203.02,2023-08-04,withdrawal,0
42738,5715,63,106.32,2024-03-08,transfer,0
42739,1003,20,54.28,2024-03-02,payment,0
42740,485,28,468.04,2023-10-06,payment,0
42741,5040,68,40.74,2024-07-21,transfer,0
42742,2484,87,36.52,2024-10-05,payment,0
42743,6501,73,163.94,2023-03-19,payment,0
42744,5071,89,78.49,2023-06-06,payment,0
42745,4145,19,9.0,2023-10-12,withdrawal,0
42746,7142,81,85.0,2024-06-27,withdrawal,0
42747,66,84,46.99,2024-02-04,withdrawal,0
42748,7106,57,13.19,2023-04-08,payment,0
42749,6949,57,158.73,2024-01-06,withdrawal,0
42750,4785,75,38.8,2023-01-16,payment,0
42751,629,41,460.63,2024-07-14,payment,0
42752,2013,19,149.62,2023-09-19,payment,0
42753,6354,87,36.0,2023-03-27,payment,0
42754,1471,73,96.59,2023-07-24,transfer,0
42755,195,36,63.9,2024-12-10,payment,0
42756,3147,74,82.63,2023-12-27,payment,0
42757,5538,45,184.91,2024-05-29,payment,0
42758,4665,45,6.17,2024-07-06,withdrawal,0
42759,234,50,38.77,2023-05-01,withdrawal,0
42760,3500,48,46.34,2023-06-30,withdrawal,0
42761,4215,32,66.6,2023-04-14,payment,0
42762,3676,6,440.03,2023-05-03,payment,0
42763,6940,58,138.43,2023-03-06,withdrawal,0
42764,6276,22,40.85,2023-07-25,payment,0
42765,2594,77,42.32,2023-02-13,withdrawal,0
42766,225,93,49.27,2023-12-08,payment,0
42767,2099,37,25.31,2024-07-18,payment,1
42768,981,87,53.1,2023-04-06,payment,0
42769,4419,45,159.21,2023-10-01,payment,0
42770,4574,75,45.12,2023-01-06,payment,0
42771,6909,31,132.56,2024-01-22,payment,0
42772,41,98,43.07,2023-07-13,withdrawal,0
42773,3397,85,178.44,2024-01-16,payment,0
42774,4833,63,9.91,2024-12-24,transfer,0
42775,1329,100,7.78,2024-07-10,payment,0
42776,2298,13,283.75,2023-07-16,withdrawal,0
